contig,CLEAN_DAY0_DO_0_ENV_CELL_CONTROL_NONE,DAY7_DO_0_12C_CELL_ENRICHED_10,DAY7_DO_0_12C_CELL_ENRICHED_6,DAY7_DO_0_12C_CELL_ENRICHED_7,DAY7_DO_0_12C_CELL_ENRICHED_8,DAY7_DO_0_12C_CELL_ENRICHED_9,DAY7_DO_0_13C_CELL_ENRICHED_5,DAY7_DO_0_13C_CELL_ENRICHED_6,DAY7_DO_0_13C_CELL_ENRICHED_7,DAY7_DO_0_13C_CELL_ENRICHED_8,DAY7_DO_0_13C_CELL_ENRICHED_9
day7_DO_0_13C_virus_enriched_000000008943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008944,0.0,0.0069930069930069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008949,0.0419801980198019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008953,0.0,7.134369676320272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.526192504258944
day7_DO_0_13C_virus_enriched_000000008954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008955,0.0,0.0,0.0,0.0,0.0,0.4086713286713286,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008957,2.295760293518141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008965,36.051650485436895,1.0244660194174755,1.2419417475728156,0.1017475728155339,14.944077669902912,1.3258252427184467,0.0,0.0287378640776699,11.681941747572816,14.100970873786409,0.05126213592233
day7_DO_0_13C_virus_enriched_000000008966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008969,0.0171042163882259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008977,0.0,4.48404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1076177811550152
day7_DO_0_13C_virus_enriched_000000008978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008988,7.223068350668647,4.853640416047548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5768945022288263
day7_DO_0_13C_virus_enriched_000000008989,0.3395061728395062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008990,0.2479700187382885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008992,1.5078031212484997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008996,0.5159453302961275,8.867691723614275,0.0,0.0,0.0,0.8942672741078208,0.0,0.0,0.0,0.5764996203492787,4.609529233105543
day7_DO_0_13C_virus_enriched_000000008997,0.0,0.123783573374854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009002,0.0,0.8529244747302669,0.0,0.0,0.0,0.0851788756388415,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009003,0.0,3.163464283361514,0.0,0.0,0.0,0.2294516787808252,0.0,0.0,0.0,0.0,0.7485452030128023
day7_DO_0_13C_virus_enriched_000000009004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009013,0.0,0.7474546809038987,0.0,0.0,0.0,0.2562701763099081,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009022,0.0,0.1345357776463631,0.0,0.0,0.0,0.166173861620343,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009032,1.293077311773623,25.163550614788612,0.0,0.0,0.0,1.6365167593060468,0.0,0.0,0.0,0.5517938352703385,28.12649486272528
day7_DO_0_13C_virus_enriched_000000009033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009034,3.202964340406913,88.45312841828921,0.0,0.0,0.0,1.2708378910522862,0.0,0.0,0.0,0.5646466856267776,88.3767775103916
day7_DO_0_13C_virus_enriched_000000009036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009045,2.8184306569343067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3673965936739659,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009047,0.1580826109127996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009051,0.0,0.3803145020384391,0.0,0.0,0.0,0.2536400698893419,0.0,0.0,0.0,0.2626674432149097,0.0527082119976703
day7_DO_0_13C_virus_enriched_000000009052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009064,1.5931223371880705,29.515216068167984,0.0,0.0,0.0,0.3146682897139379,0.0,0.0,0.0,0.0745587340231284,24.902008520998173
day7_DO_0_13C_virus_enriched_000000009067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009068,1.3066340568633446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009080,37.337157425111535,1.2361376673040152,0.0,0.0627788400254939,19.646271510516254,4.676226896112174,0.9053537284894836,0.7705544933078394,15.326641172721478,29.415869980879545,0.0146590184831102
day7_DO_0_13C_virus_enriched_000000009081,0.0,0.0,0.0,0.0,1.1196222455403988,0.0,0.0,0.0,0.0377754459601259,0.0577124868835257,0.0
day7_DO_0_13C_virus_enriched_000000009082,0.0,0.906951084957705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009089,0.0,0.8049768140552543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009097,0.0,1.787274290627687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196044711951848
day7_DO_0_13C_virus_enriched_000000009098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009100,0.7078870496592016,0.0,0.0,0.0,0.0,0.1239857189224277,0.0,0.0,0.0,0.2703667640376501,0.0
day7_DO_0_13C_virus_enriched_000000009102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009105,0.1300672761773331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757288252544419,0.0
day7_DO_0_13C_virus_enriched_000000009106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009109,18.24628197501487,1.7682926829268293,0.0,0.0,1.125520523497918,5.450922070196312,0.0,0.0,0.3197501487209994,8.21772754312909,1.3036882807852468
day7_DO_0_13C_virus_enriched_000000009110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009115,3.996635262449529,0.0836698070883804,0.0,0.0,2.363840287124271,0.4486316733961418,0.0,0.0,0.7402422611036339,2.6056527590847915,0.0
day7_DO_0_13C_virus_enriched_000000009116,0.0,0.6009533537623425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009118,14.56091718001369,0.6454483230663929,0.0,0.0,2.6498973305954827,4.433607118412047,0.0,0.0,0.8521560574948666,8.413415468856947,0.5417522245037646
day7_DO_0_13C_virus_enriched_000000009119,1.7900892582333026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2509035571618794,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009143,0.0,0.0392804698972099,0.0,0.0,0.0,0.4093245227606461,0.0,0.0,0.0,0.9610866372980912,0.0
day7_DO_0_13C_virus_enriched_000000009144,0.0,0.7433974058446632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009148,4.052566987113929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009156,0.2729839974898023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009157,6.102599493903842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2792730618817575,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009158,0.0,0.9651797671783248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009159,6.624958513109857,72.66279455692002,0.9140391636242948,0.0,0.2396282774643212,15.788250912711582,0.0,0.0,0.2007965482907401,12.116827082641883,84.47394623299037
day7_DO_0_13C_virus_enriched_000000009160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009163,19.406209987195904,0.0,0.0,0.0,1.4167093469910372,0.0,0.0,0.0,1.6845710627400767,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009164,0.0,0.0603187411740972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009172,0.4157032755298651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009187,0.0,0.2541743970315399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009193,2.558704453441296,0.0,0.0,0.0,0.1501656238498343,0.0,0.0,0.0,1.436510857563489,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009199,0.1378156373592942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009202,0.0,0.6891447368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009203,0.0,0.3391399020141535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009207,2.794260700389105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009210,0.0092890317970703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009211,9.734981119121182,0.0,0.0,0.0,0.0,0.0,0.0,0.6083075866803982,0.0525231719876416,0.0,0.1991074493649159
day7_DO_0_13C_virus_enriched_000000009215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009217,6.403041825095057,0.0,0.0,0.0,2.1952989975803665,0.0,0.0,0.0,2.8423781541652264,0.6864846180435534,0.0
day7_DO_0_13C_virus_enriched_000000009220,0.729420731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009222,0.9070422535211268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009223,0.2196997436836323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009230,0.0,0.0626799557032115,0.0,0.0,0.0,0.1623477297895902,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009240,0.0,1.5655124239097895,0.0,0.0,0.0,0.2830056880550843,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009241,0.2221709006928406,0.5787528868360278,0.0,0.0,0.0,0.251270207852194,0.0,0.0,0.0,0.0,0.03094688221709
day7_DO_0_13C_virus_enriched_000000009242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000009255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
